"filename","source_id","experiment_id","member_id","variable_id","checksum","http_url","data_node","table_id","grid_label"
"chl_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_200001-201412.nc","CNRM-ESM2-1","historical","r1i1p1f2","chl","59262dda95275d130e56191db0592ec75ad29d7e8b4c93b041d16c8c4e6a5ff4","https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/chl/gn/v20181206/chl_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_200001-201412.nc","esgf.ceda.ac.uk","Omon","gn"
"chl_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_185001-189912.nc","CNRM-ESM2-1","historical","r1i1p1f2","chl","5f9476746bb7e6b9bf502cc0e557e6e99def1ae8fcb4fd976c0c4a24f2f4b461","https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/chl/gn/v20181206/chl_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_185001-189912.nc","esgf.ceda.ac.uk","Omon","gn"
"chl_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_185001-189912.nc","CNRM-ESM2-1","historical","r1i1p1f2","chl","5f9476746bb7e6b9bf502cc0e557e6e99def1ae8fcb4fd976c0c4a24f2f4b461","http://esg1.umr-cnrm.fr/thredds/fileServer/CMIP6_CNRM/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/chl/gn/v20181206/chl_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_185001-189912.nc","esg1.umr-cnrm.fr","Omon","gn"
"chl_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_190001-194912.nc","CNRM-ESM2-1","historical","r1i1p1f2","chl","7cc7688814680d15acb5f21efa494ee1421fe65d17c9d0eea16a522b0bf59a6e","https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/chl/gn/v20181206/chl_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_190001-194912.nc","esgf.ceda.ac.uk","Omon","gn"
"chl_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_200001-201412.nc","CNRM-ESM2-1","historical","r1i1p1f2","chl","59262dda95275d130e56191db0592ec75ad29d7e8b4c93b041d16c8c4e6a5ff4","http://esg1.umr-cnrm.fr/thredds/fileServer/CMIP6_CNRM/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/chl/gn/v20181206/chl_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_200001-201412.nc","esg1.umr-cnrm.fr","Omon","gn"
"chl_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_190001-194912.nc","CNRM-ESM2-1","historical","r1i1p1f2","chl","7cc7688814680d15acb5f21efa494ee1421fe65d17c9d0eea16a522b0bf59a6e","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/chl/gn/v20181206/chl_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_190001-194912.nc","esgf3.dkrz.de","Omon","gn"
"chl_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_190001-194912.nc","CNRM-ESM2-1","historical","r1i1p1f2","chl","7cc7688814680d15acb5f21efa494ee1421fe65d17c9d0eea16a522b0bf59a6e","http://esg1.umr-cnrm.fr/thredds/fileServer/CMIP6_CNRM/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/chl/gn/v20181206/chl_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_190001-194912.nc","esg1.umr-cnrm.fr","Omon","gn"
"chl_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_195001-199912.nc","CNRM-ESM2-1","historical","r1i1p1f2","chl","d1eddbbfa908a100ee340cbd079a32769f59b3b40a9cd4f5d907ea4ecccae488","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/chl/gn/v20181206/chl_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_195001-199912.nc","esgf3.dkrz.de","Omon","gn"
"chl_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_195001-199912.nc","CNRM-ESM2-1","historical","r1i1p1f2","chl","d1eddbbfa908a100ee340cbd079a32769f59b3b40a9cd4f5d907ea4ecccae488","https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/chl/gn/v20181206/chl_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_195001-199912.nc","esgf.ceda.ac.uk","Omon","gn"
"chl_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_195001-199912.nc","CNRM-ESM2-1","historical","r1i1p1f2","chl","d1eddbbfa908a100ee340cbd079a32769f59b3b40a9cd4f5d907ea4ecccae488","http://esg1.umr-cnrm.fr/thredds/fileServer/CMIP6_CNRM/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/chl/gn/v20181206/chl_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_195001-199912.nc","esg1.umr-cnrm.fr","Omon","gn"
"chl_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_200001-201412.nc","CNRM-ESM2-1","historical","r1i1p1f2","chl","59262dda95275d130e56191db0592ec75ad29d7e8b4c93b041d16c8c4e6a5ff4","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/chl/gn/v20181206/chl_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_200001-201412.nc","esgf3.dkrz.de","Omon","gn"
"chl_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_185001-189912.nc","CNRM-ESM2-1","historical","r1i1p1f2","chl","5f9476746bb7e6b9bf502cc0e557e6e99def1ae8fcb4fd976c0c4a24f2f4b461","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/chl/gn/v20181206/chl_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_185001-189912.nc","esgf3.dkrz.de","Omon","gn"
"mlotst_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_185001-201412.nc","CNRM-ESM2-1","historical","r1i1p1f2","mlotst","538996b4a7b61df183244aa577fc8e38a0093062015f6b5f72f2a4eff91090dc","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/mlotst/gn/v20181206/mlotst_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_185001-201412.nc","esgf3.dkrz.de","Omon","gn"
"mlotst_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_185001-201412.nc","CNRM-ESM2-1","historical","r1i1p1f2","mlotst","538996b4a7b61df183244aa577fc8e38a0093062015f6b5f72f2a4eff91090dc","http://esg1.umr-cnrm.fr/thredds/fileServer/CMIP6_CNRM/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/mlotst/gn/v20181206/mlotst_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_185001-201412.nc","esg1.umr-cnrm.fr","Omon","gn"
"mlotst_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_185001-201412.nc","CNRM-ESM2-1","historical","r1i1p1f2","mlotst","538996b4a7b61df183244aa577fc8e38a0093062015f6b5f72f2a4eff91090dc","https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/mlotst/gn/v20181206/mlotst_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_185001-201412.nc","esgf.ceda.ac.uk","Omon","gn"
"o2_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_190001-194912.nc","CNRM-ESM2-1","historical","r1i1p1f2","o2","cab127bb56a46d640a6fe8e7fc22bc4292ecf8e6bded91e741acfac13e01d61c","https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/o2/gn/v20181206/o2_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_190001-194912.nc","esgf.ceda.ac.uk","Omon","gn"
"o2_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_200001-201412.nc","CNRM-ESM2-1","historical","r1i1p1f2","o2","976c7716b28a3791a531d4e60f15cf702d8b4b9d817a985cd8be5f62519984ae","http://esg1.umr-cnrm.fr/thredds/fileServer/CMIP6_CNRM/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/o2/gn/v20181206/o2_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_200001-201412.nc","esg1.umr-cnrm.fr","Omon","gn"
"o2_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_200001-201412.nc","CNRM-ESM2-1","historical","r1i1p1f2","o2","976c7716b28a3791a531d4e60f15cf702d8b4b9d817a985cd8be5f62519984ae","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/o2/gn/v20181206/o2_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_200001-201412.nc","esgf3.dkrz.de","Omon","gn"
"o2_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_195001-199912.nc","CNRM-ESM2-1","historical","r1i1p1f2","o2","81665f35155426a94902b39071480083597daf45f17a23106224bdd5d08dec77","http://esg1.umr-cnrm.fr/thredds/fileServer/CMIP6_CNRM/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/o2/gn/v20181206/o2_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_195001-199912.nc","esg1.umr-cnrm.fr","Omon","gn"
"o2_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_190001-194912.nc","CNRM-ESM2-1","historical","r1i1p1f2","o2","cab127bb56a46d640a6fe8e7fc22bc4292ecf8e6bded91e741acfac13e01d61c","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/o2/gn/v20181206/o2_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_190001-194912.nc","esgf3.dkrz.de","Omon","gn"
"o2_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_185001-189912.nc","CNRM-ESM2-1","historical","r1i1p1f2","o2","b29c7082524f525a94d70bd0f60013736920ec8c615dec566d7fc579f8a77eb8","http://esg1.umr-cnrm.fr/thredds/fileServer/CMIP6_CNRM/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/o2/gn/v20181206/o2_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_185001-189912.nc","esg1.umr-cnrm.fr","Omon","gn"
"o2_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_200001-201412.nc","CNRM-ESM2-1","historical","r1i1p1f2","o2","976c7716b28a3791a531d4e60f15cf702d8b4b9d817a985cd8be5f62519984ae","https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/o2/gn/v20181206/o2_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_200001-201412.nc","esgf.ceda.ac.uk","Omon","gn"
"o2_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_195001-199912.nc","CNRM-ESM2-1","historical","r1i1p1f2","o2","81665f35155426a94902b39071480083597daf45f17a23106224bdd5d08dec77","https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/o2/gn/v20181206/o2_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_195001-199912.nc","esgf.ceda.ac.uk","Omon","gn"
"o2_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_185001-189912.nc","CNRM-ESM2-1","historical","r1i1p1f2","o2","b29c7082524f525a94d70bd0f60013736920ec8c615dec566d7fc579f8a77eb8","https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/o2/gn/v20181206/o2_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_185001-189912.nc","esgf.ceda.ac.uk","Omon","gn"
"o2_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_190001-194912.nc","CNRM-ESM2-1","historical","r1i1p1f2","o2","cab127bb56a46d640a6fe8e7fc22bc4292ecf8e6bded91e741acfac13e01d61c","http://esg1.umr-cnrm.fr/thredds/fileServer/CMIP6_CNRM/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/o2/gn/v20181206/o2_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_190001-194912.nc","esg1.umr-cnrm.fr","Omon","gn"
"o2_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_185001-189912.nc","CNRM-ESM2-1","historical","r1i1p1f2","o2","b29c7082524f525a94d70bd0f60013736920ec8c615dec566d7fc579f8a77eb8","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/o2/gn/v20181206/o2_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_185001-189912.nc","esgf3.dkrz.de","Omon","gn"
"o2_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_195001-199912.nc","CNRM-ESM2-1","historical","r1i1p1f2","o2","81665f35155426a94902b39071480083597daf45f17a23106224bdd5d08dec77","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/o2/gn/v20181206/o2_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_195001-199912.nc","esgf3.dkrz.de","Omon","gn"
"ph_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_195001-199912.nc","CNRM-ESM2-1","historical","r1i1p1f2","ph","d15e9ec6c03453d643e80db5c858aead37bd703e8083d423a57177d29c42ce8f","https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/ph/gn/v20181206/ph_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_195001-199912.nc","esgf.ceda.ac.uk","Omon","gn"
"ph_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_185001-189912.nc","CNRM-ESM2-1","historical","r1i1p1f2","ph","4b08c5a8b7cb3a17215d0e22df0ae3d06966a73a285201a47029ad7b044a960e","https://esgf.nci.org.au/thredds/fileServer/esgcet/replica/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/ph/gn/v20181206/ph_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_185001-189912.nc","esgf.nci.org.au","Omon","gn"
"ph_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_200001-201412.nc","CNRM-ESM2-1","historical","r1i1p1f2","ph","3d91c7046930e0ebdb7ce3d4291d08e34ac641b2686c06722d55556d6a65830b","http://esg1.umr-cnrm.fr/thredds/fileServer/CMIP6_CNRM/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/ph/gn/v20181206/ph_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_200001-201412.nc","esg1.umr-cnrm.fr","Omon","gn"
"ph_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_195001-199912.nc","CNRM-ESM2-1","historical","r1i1p1f2","ph","d15e9ec6c03453d643e80db5c858aead37bd703e8083d423a57177d29c42ce8f","https://esgf.nci.org.au/thredds/fileServer/esgcet/replica/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/ph/gn/v20181206/ph_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_195001-199912.nc","esgf.nci.org.au","Omon","gn"
"ph_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_190001-194912.nc","CNRM-ESM2-1","historical","r1i1p1f2","ph","60ce62bfba5b822ff3eb339543f6836b1a8a371f62a1f647c0a0edba5d0e51fa","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/ph/gn/v20181206/ph_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_190001-194912.nc","esgf3.dkrz.de","Omon","gn"
"ph_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_190001-194912.nc","CNRM-ESM2-1","historical","r1i1p1f2","ph","60ce62bfba5b822ff3eb339543f6836b1a8a371f62a1f647c0a0edba5d0e51fa","https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/ph/gn/v20181206/ph_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_190001-194912.nc","esgf.ceda.ac.uk","Omon","gn"
"ph_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_195001-199912.nc","CNRM-ESM2-1","historical","r1i1p1f2","ph","d15e9ec6c03453d643e80db5c858aead37bd703e8083d423a57177d29c42ce8f","http://esg1.umr-cnrm.fr/thredds/fileServer/CMIP6_CNRM/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/ph/gn/v20181206/ph_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_195001-199912.nc","esg1.umr-cnrm.fr","Omon","gn"
"ph_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_200001-201412.nc","CNRM-ESM2-1","historical","r1i1p1f2","ph","3d91c7046930e0ebdb7ce3d4291d08e34ac641b2686c06722d55556d6a65830b","https://esgf.nci.org.au/thredds/fileServer/esgcet/replica/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/ph/gn/v20181206/ph_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_200001-201412.nc","esgf.nci.org.au","Omon","gn"
"ph_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_195001-199912.nc","CNRM-ESM2-1","historical","r1i1p1f2","ph","d15e9ec6c03453d643e80db5c858aead37bd703e8083d423a57177d29c42ce8f","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/ph/gn/v20181206/ph_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_195001-199912.nc","esgf3.dkrz.de","Omon","gn"
"ph_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_185001-189912.nc","CNRM-ESM2-1","historical","r1i1p1f2","ph","4b08c5a8b7cb3a17215d0e22df0ae3d06966a73a285201a47029ad7b044a960e","http://esg1.umr-cnrm.fr/thredds/fileServer/CMIP6_CNRM/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/ph/gn/v20181206/ph_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_185001-189912.nc","esg1.umr-cnrm.fr","Omon","gn"
"ph_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_185001-189912.nc","CNRM-ESM2-1","historical","r1i1p1f2","ph","4b08c5a8b7cb3a17215d0e22df0ae3d06966a73a285201a47029ad7b044a960e","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/ph/gn/v20181206/ph_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_185001-189912.nc","esgf3.dkrz.de","Omon","gn"
"ph_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_190001-194912.nc","CNRM-ESM2-1","historical","r1i1p1f2","ph","60ce62bfba5b822ff3eb339543f6836b1a8a371f62a1f647c0a0edba5d0e51fa","http://esg1.umr-cnrm.fr/thredds/fileServer/CMIP6_CNRM/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/ph/gn/v20181206/ph_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_190001-194912.nc","esg1.umr-cnrm.fr","Omon","gn"
"ph_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_185001-189912.nc","CNRM-ESM2-1","historical","r1i1p1f2","ph","4b08c5a8b7cb3a17215d0e22df0ae3d06966a73a285201a47029ad7b044a960e","https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/ph/gn/v20181206/ph_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_185001-189912.nc","esgf.ceda.ac.uk","Omon","gn"
"ph_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_190001-194912.nc","CNRM-ESM2-1","historical","r1i1p1f2","ph","60ce62bfba5b822ff3eb339543f6836b1a8a371f62a1f647c0a0edba5d0e51fa","https://esgf.nci.org.au/thredds/fileServer/esgcet/replica/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/ph/gn/v20181206/ph_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_190001-194912.nc","esgf.nci.org.au","Omon","gn"
"ph_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_200001-201412.nc","CNRM-ESM2-1","historical","r1i1p1f2","ph","3d91c7046930e0ebdb7ce3d4291d08e34ac641b2686c06722d55556d6a65830b","https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/ph/gn/v20181206/ph_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_200001-201412.nc","esgf.ceda.ac.uk","Omon","gn"
"ph_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_200001-201412.nc","CNRM-ESM2-1","historical","r1i1p1f2","ph","3d91c7046930e0ebdb7ce3d4291d08e34ac641b2686c06722d55556d6a65830b","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/ph/gn/v20181206/ph_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_200001-201412.nc","esgf3.dkrz.de","Omon","gn"
"so_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_195001-199912.nc","CNRM-ESM2-1","historical","r1i1p1f2","so","a5a9151d00756fb6ba53be8263279ca0069ee7b0213eba4c5a27970d9999b3df","http://esg1.umr-cnrm.fr/thredds/fileServer/CMIP6_CNRM/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/so/gn/v20181206/so_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_195001-199912.nc","esg1.umr-cnrm.fr","Omon","gn"
"so_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_190001-194912.nc","CNRM-ESM2-1","historical","r1i1p1f2","so","8643d831f5194ec0c8a3071f02a329ea464ce066b85d441b7e4188907c337797","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/so/gn/v20181206/so_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_190001-194912.nc","esgf3.dkrz.de","Omon","gn"
"so_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_185001-189912.nc","CNRM-ESM2-1","historical","r1i1p1f2","so","a13fc381ff12a62388813285b9b8f277ee2fba976b367366f72831ea9c6a69f6","https://esgf.nci.org.au/thredds/fileServer/esgcet/replica/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/so/gn/v20181206/so_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_185001-189912.nc","esgf.nci.org.au","Omon","gn"
"so_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_195001-199912.nc","CNRM-ESM2-1","historical","r1i1p1f2","so","a5a9151d00756fb6ba53be8263279ca0069ee7b0213eba4c5a27970d9999b3df","https://esgf.nci.org.au/thredds/fileServer/esgcet/replica/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/so/gn/v20181206/so_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_195001-199912.nc","esgf.nci.org.au","Omon","gn"
"so_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_195001-199912.nc","CNRM-ESM2-1","historical","r1i1p1f2","so","a5a9151d00756fb6ba53be8263279ca0069ee7b0213eba4c5a27970d9999b3df","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/so/gn/v20181206/so_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_195001-199912.nc","esgf3.dkrz.de","Omon","gn"
"so_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_190001-194912.nc","CNRM-ESM2-1","historical","r1i1p1f2","so","8643d831f5194ec0c8a3071f02a329ea464ce066b85d441b7e4188907c337797","http://esg1.umr-cnrm.fr/thredds/fileServer/CMIP6_CNRM/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/so/gn/v20181206/so_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_190001-194912.nc","esg1.umr-cnrm.fr","Omon","gn"
"so_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_200001-201412.nc","CNRM-ESM2-1","historical","r1i1p1f2","so","2b0da8e2c6d30dc3c7d82344461e6ea3835ff2b7d7cba7cb167aa9a243117883","http://esg1.umr-cnrm.fr/thredds/fileServer/CMIP6_CNRM/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/so/gn/v20181206/so_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_200001-201412.nc","esg1.umr-cnrm.fr","Omon","gn"
"so_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_185001-189912.nc","CNRM-ESM2-1","historical","r1i1p1f2","so","a13fc381ff12a62388813285b9b8f277ee2fba976b367366f72831ea9c6a69f6","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/so/gn/v20181206/so_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_185001-189912.nc","esgf3.dkrz.de","Omon","gn"
"so_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_185001-189912.nc","CNRM-ESM2-1","historical","r1i1p1f2","so","a13fc381ff12a62388813285b9b8f277ee2fba976b367366f72831ea9c6a69f6","http://esg1.umr-cnrm.fr/thredds/fileServer/CMIP6_CNRM/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/so/gn/v20181206/so_Omon_CNRM-ESM2-1_historical_r1i1p1f2_gn_185001-189912.nc","esg1.umr-cnrm.fr","Omon","gn"
