"source_id","experiment_id","variable_id","member_id","id","dataset_id","institution_id","table_id","grid_label","version","title","time_start","time_end","size_bytes","checksum_type","checksum","data_node","http_url","member_sort_key","is_first_available_member"
"MPI-ESM1-2-HR","ssp126","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_201501-201912.nc|esgf.nci.org.au","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.nci.org.au","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_201501-201912.nc",2015-01-01,2019-12-31,16691749,"SHA256","878f30092e12137b8b00458170fe98c1b7d74058b0c4879ef4bc23d3149c3f93","esgf.nci.org.au","https://esgf.nci.org.au/thredds/fileServer/esgcet/replica/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_201501-201912.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp126","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_201501-201912.nc|esgf.ceda.ac.uk","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.ceda.ac.uk","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_201501-201912.nc",2015-01-01,2019-12-31,16691749,"SHA256","878f30092e12137b8b00458170fe98c1b7d74058b0c4879ef4bc23d3149c3f93","esgf.ceda.ac.uk","https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_201501-201912.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp126","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_202001-202412.nc|esgf.nci.org.au","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.nci.org.au","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_202001-202412.nc",2020-01-01,2024-12-31,16569439,"SHA256","a46f88499ec45aa3532450974f7ce6f9fc0e5ed2f7f61a1651143da1f7afb5da","esgf.nci.org.au","https://esgf.nci.org.au/thredds/fileServer/esgcet/replica/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_202001-202412.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp126","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_207501-207912.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710|esgf3.dkrz.de","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_207501-207912.nc",2075-01-01,2079-12-31,16508621,"SHA256","b99beea8c87b3b2d20159cffd387f4c312b90a14496c45f73b5df5101d93b603","esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_207501-207912.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp126","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_203001-203412.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710|esgf3.dkrz.de","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_203001-203412.nc",2030-01-01,2034-12-31,16537091,"SHA256","9de6125bd9fac746e0e0f010be56ddecaa036a3bf314322ddababf4ece4adf89","esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_203001-203412.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp126","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_202001-202412.nc|esgf.ceda.ac.uk","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.ceda.ac.uk","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_202001-202412.nc",2020-01-01,2024-12-31,16569439,"SHA256","a46f88499ec45aa3532450974f7ce6f9fc0e5ed2f7f61a1651143da1f7afb5da","esgf.ceda.ac.uk","https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_202001-202412.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp126","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_207501-207912.nc|esgf.nci.org.au","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.nci.org.au","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_207501-207912.nc",2075-01-01,2079-12-31,16508621,"SHA256","b99beea8c87b3b2d20159cffd387f4c312b90a14496c45f73b5df5101d93b603","esgf.nci.org.au","https://esgf.nci.org.au/thredds/fileServer/esgcet/replica/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_207501-207912.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp126","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_206001-206412.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710|esgf3.dkrz.de","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_206001-206412.nc",2060-01-01,2064-12-31,16439687,"SHA256","eae0c040c19aa208c8de42a1ff73c45659d813a409118e213be04b00343788e3","esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_206001-206412.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp126","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_205501-205912.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710|esgf3.dkrz.de","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_205501-205912.nc",2055-01-01,2059-12-31,16693021,"SHA256","578734201c853761f8dfd30c69d5cbc7488bdfe8f197d81acc7c79a069cbf296","esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_205501-205912.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp126","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_210001-210012.nc|esgf.ceda.ac.uk","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.ceda.ac.uk","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_210001-210012.nc",2100-01-01,2100-12-31,11236533,"SHA256","b4ef06454168237e783a5b4466f2b7fe8a268234a0f54e22e89ca63e257ad70d","esgf.ceda.ac.uk","https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_210001-210012.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp126","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_203501-203912.nc|esgf.ceda.ac.uk","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.ceda.ac.uk","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_203501-203912.nc",2035-01-01,2039-12-31,16603330,"SHA256","a28b0eb0bf2f41e32813b5bbf78acd4466899395c2d011cfd84d822e1be73e9c","esgf.ceda.ac.uk","https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_203501-203912.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp126","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_207501-207912.nc|esgf.ceda.ac.uk","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.ceda.ac.uk","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_207501-207912.nc",2075-01-01,2079-12-31,16508621,"SHA256","b99beea8c87b3b2d20159cffd387f4c312b90a14496c45f73b5df5101d93b603","esgf.ceda.ac.uk","https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_207501-207912.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp126","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_206501-206912.nc|esgf.ceda.ac.uk","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.ceda.ac.uk","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_206501-206912.nc",2065-01-01,2069-12-31,16574602,"SHA256","c22122e88bcbcb8f1d17b1af29c338f437a6bb6d7c8c61206c38c9798de4a19d","esgf.ceda.ac.uk","https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_206501-206912.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp126","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_202501-202912.nc|esgf.ceda.ac.uk","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.ceda.ac.uk","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_202501-202912.nc",2025-01-01,2029-12-31,16663214,"SHA256","411797170c6ea4904a3bf51d9cc73073aadd4a422197d7e4d3525da207db2538","esgf.ceda.ac.uk","https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_202501-202912.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp126","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_205501-205912.nc|esgf.nci.org.au","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.nci.org.au","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_205501-205912.nc",2055-01-01,2059-12-31,16693021,"SHA256","578734201c853761f8dfd30c69d5cbc7488bdfe8f197d81acc7c79a069cbf296","esgf.nci.org.au","https://esgf.nci.org.au/thredds/fileServer/esgcet/replica/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_205501-205912.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp126","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_210001-210012.nc|esgf.nci.org.au","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.nci.org.au","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_210001-210012.nc",2100-01-01,2100-12-31,11236533,"SHA256","b4ef06454168237e783a5b4466f2b7fe8a268234a0f54e22e89ca63e257ad70d","esgf.nci.org.au","https://esgf.nci.org.au/thredds/fileServer/esgcet/replica/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_210001-210012.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp126","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_203001-203412.nc|esgf.ceda.ac.uk","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.ceda.ac.uk","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_203001-203412.nc",2030-01-01,2034-12-31,16537091,"SHA256","9de6125bd9fac746e0e0f010be56ddecaa036a3bf314322ddababf4ece4adf89","esgf.ceda.ac.uk","https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_203001-203412.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp126","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_209501-209912.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710|esgf3.dkrz.de","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_209501-209912.nc",2095-01-01,2099-12-31,16460081,"SHA256","91615e950bea09b9ce72dc335ac999910950e3666ced3d75f241406088437c4b","esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_209501-209912.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp126","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_206501-206912.nc|esgf.nci.org.au","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.nci.org.au","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_206501-206912.nc",2065-01-01,2069-12-31,16574602,"SHA256","c22122e88bcbcb8f1d17b1af29c338f437a6bb6d7c8c61206c38c9798de4a19d","esgf.nci.org.au","https://esgf.nci.org.au/thredds/fileServer/esgcet/replica/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_206501-206912.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp126","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_202501-202912.nc|esgf.nci.org.au","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.nci.org.au","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_202501-202912.nc",2025-01-01,2029-12-31,16663214,"SHA256","411797170c6ea4904a3bf51d9cc73073aadd4a422197d7e4d3525da207db2538","esgf.nci.org.au","https://esgf.nci.org.au/thredds/fileServer/esgcet/replica/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_202501-202912.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp126","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_206001-206412.nc|esgf.nci.org.au","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.nci.org.au","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_206001-206412.nc",2060-01-01,2064-12-31,16439687,"SHA256","eae0c040c19aa208c8de42a1ff73c45659d813a409118e213be04b00343788e3","esgf.nci.org.au","https://esgf.nci.org.au/thredds/fileServer/esgcet/replica/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_206001-206412.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp126","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_208001-208412.nc|esgf.nci.org.au","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.nci.org.au","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_208001-208412.nc",2080-01-01,2084-12-31,16495589,"SHA256","9b3fde106426cd150fb6d6c8de5678f4e997fc9465d6d8e9a701f2174aa3a7a2","esgf.nci.org.au","https://esgf.nci.org.au/thredds/fileServer/esgcet/replica/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_208001-208412.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp126","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_202501-202912.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710|esgf3.dkrz.de","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_202501-202912.nc",2025-01-01,2029-12-31,16663214,"SHA256","411797170c6ea4904a3bf51d9cc73073aadd4a422197d7e4d3525da207db2538","esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_202501-202912.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp126","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_209501-209912.nc|esgf.ceda.ac.uk","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.ceda.ac.uk","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_209501-209912.nc",2095-01-01,2099-12-31,16460081,"SHA256","91615e950bea09b9ce72dc335ac999910950e3666ced3d75f241406088437c4b","esgf.ceda.ac.uk","https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_209501-209912.nc","000000001_000000001_000000001_000000001",TRUE
"MPI-ESM1-2-HR","ssp126","siconc","r1i1p1f1","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710.siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_209501-209912.nc|esgf.nci.org.au","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.SImon.siconc.gn.v20190710|esgf.nci.org.au","DKRZ","SImon","gn","1","siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_209501-209912.nc",2095-01-01,2099-12-31,16460081,"SHA256","91615e950bea09b9ce72dc335ac999910950e3666ced3d75f241406088437c4b","esgf.nci.org.au","https://esgf.nci.org.au/thredds/fileServer/esgcet/replica/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/SImon/siconc/gn/v20190710/siconc_SImon_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_209501-209912.nc","000000001_000000001_000000001_000000001",TRUE
